sse,iteration
44936.67719644681,842
44936.43237116019,843
44936.18840876315,844
44935.94530498621,845
44935.703055583836,846
44935.46165633432,847
44935.221103039745,848
44934.98139152572,849
44934.74251764139,850
44934.504477259004,851
44934.26726627417,852
44934.03088060537,853
44933.795316193995,854
44933.56056900423,855
44933.32663502276,856
44933.0935102588,857
44932.861190743875,858
44932.62967253171,859
44932.39895169804,860
44932.169024340605,861
44931.93988657888,862
44931.71153455399,863
44931.48396442867,864
44931.257172386984,865
44931.031154634315,866
44930.80590739714,867
44930.581426923,868
44930.35770948033,869
44930.13475135832,870
44929.91254886678,871
44929.69109833608,872
44929.47039611698,873
44929.25043858048,874
44929.0312221178,875
44928.81274314012,876
44928.59499807858,877
44928.37798338409,878
44928.16169552727,879
44927.946130998265,880
44927.73128630668,881
44927.51715798142,882
44927.30374257064,883
44927.09103664159,884
44926.87903678047,885
44926.66773959235,886
44926.4571417011,887
44926.24723974921,888
44926.038030397685,889
44925.829510325995,890
44925.62167623191,891
44925.4145248314,892
44925.20805285853,893
44925.00225706536,894
44924.79713422188,895
44924.592681115784,896
44924.38889455248,897
44924.185771354976,898
44923.983308363655,899
44923.781502436344,900
44923.58035044813,901
44923.379849291174,902
44923.17999587481,903
44922.9807871252,904
44922.78221998546,905
44922.584291415464,906
44922.38699839166,907
44922.190337907115,908
44921.99430697135,909
44921.798902610244,910
44921.60412186594,911
44921.409961796744,912
44921.2164194771,913
44921.02349199733,914
44920.83117646377,915
44920.63946999841,916
44920.44836973906,917
44920.257872839065,918
44920.067976467355,919
44919.87867780825,920
44919.68997406139,921
44919.50186244168,922
44919.31434017918,923
44919.12740451907,924
44918.941052721435,925
44918.75528206126,926
44918.57008982841,927
44918.385473327384,928
44918.20142987737,929
44918.017956812095,930
44917.83505147969,931
44917.65271124279,932
44917.47093347819,933
44917.28971557702,934
44917.10905494438,935
44916.928948999644,936
44916.749395175924,937
44916.57039092034,938
44916.39193369377,939
44916.214020970874,940
44916.03665023988,941
44915.859819002624,942
44915.68352477442,943
44915.507765083974,944
44915.33253747332,945
44915.157839497784,946
44914.98366872582,947
44914.81002273901,948
44914.63689913191,949
44914.46429551208,950
44914.292209499974,951
44914.12063872871,952
44913.949580844266,953
44913.7790335052,954
44913.60899438272,955
44913.43946116043,956
44913.27043153445,957
44913.10190321322,958
44912.933873917485,959
44912.76634138017,960
44912.59930334646,961
44912.43275757344,962
44912.266701830355,963
44912.10113389834,964
44911.93605157034,965
44911.771452651185,966
44911.60733495743,967
44911.44369631722,968
44911.28053457039,969
44911.11784756827,970
44910.95563317359,971
44910.79388926063,972
44910.63261371483,973
44910.47180443307,974
44910.31145932332,975
44910.15157630469,976
44909.99215330745,977
44909.83318827278,978
44909.674679152915,979
44909.5166239109,980
44909.35902052061,981
44909.201866966716,982
44909.045161244576,983
44908.8889013602,984
44908.73308533018,985
44908.57771118158,986
44908.422776951964,987
44908.2682806893,988
44908.114220451884,989
44907.9605943083,990
44907.80740033732,991
44907.65463662793,992
44907.5023012792,993
44907.350392400214,994
44907.198908110135,995
44907.04784653797,996
44906.89720582265,997
44906.74698411294,998
44906.59717956731,999
44906.44779035399,1000
44906.29881465089,1001
44906.15025064544,1002
44906.00209653472,1003
44905.85435052516,1004
44905.70701083278,1005
44905.56007568291,1006
44905.41354331016,1007
44905.26741195853,1008
44905.12167988114,1009
44904.9763453404,1010
44904.83140660773,1011
44904.68686196368,1012
44904.54270969779,1013
44904.3989481086,1014
44904.25557550352,1015
44904.11259019887,1016
44903.969990519785,1017
44903.8277748001,1018
44903.68594138247,1019
44903.54448861816,1020
44903.40341486703,1021
44903.26271849757,1022
44903.12239788676,1023
44902.98245142002,1024
44902.84287749128,1025
44902.70367450277,1026
44902.56484086512,1027
44902.42637499714,1028
44902.288275326,1029
44902.150540286995,1030
44902.01316832355,1031
44901.87615788728,1032
44901.73950743773,1033
44901.603215442556,1034
44901.467280377314,1035
44901.33170072548,1036
44901.196474978475,1037
44901.061601635476,1038
44900.9270792035,1039
44900.79290619725,1040
44900.659081139194,1041
44900.52560255939,1042
44900.39246899557,1043
44900.25967899301,1044
44900.1272311045,1045
44899.995123890345,1046
44899.86335591825,1047
44899.731925763386,1048
44899.60083200826,1049
44899.47007324267,1050
44899.33964806375,1051
44899.209555075795,1052
44899.07979289041,1053
44898.950360126255,1054
44898.82125540913,1055
44898.69247737196,1056
44898.56402465467,1057
44898.435895904215,1058
44898.30808977445,1059
44898.18060492625,1060
44898.05344002729,1061
44897.92659375211,1062
44897.800064782095,1063
44897.67385180533,1064
44897.547953516725,1065
44897.422368617816,1066
44897.29709581682,1067
44897.17213382852,1068
44897.047481374386,1069
44896.92313718237,1070
44896.799099986936,1071
44896.67536852905,1072
44896.55194155609,1073
44896.42881782184,1074
44896.30599608647,1075
44896.18347511646,1076
44896.06125368459,1077
44895.939330569934,1078
44895.817704557754,1079
44895.69637443952,1080
44895.57533901287,1081
44895.45459708156,1082
44895.33414745545,1083
44895.21398895043,1084
44895.0941203884,1085
44894.97454059732,1086
44894.85524841107,1087
44894.73624266943,1088
44894.61752221807,1089
44894.499085908596,1090
44894.38093259836,1091
44894.26306115056,1092
44894.14547043406,1093
44894.02815932366,1094
44893.91112669961,1095
44893.79437144802,1096
44893.67789246053,1097
44893.561688634436,1098
44893.44575887259,1099
44893.330102083426,1100
44893.21471718079,1101
44893.09960308415,1102
44892.98475871833,1103
44892.870183013634,1104
44892.75587490571,1105
44892.6418333356,1106
44892.52805724967,1107
44892.41454559964,1108
44892.30129734239,1109
44892.18831144019,1110
44892.07558686043,1111
44891.96312257575,1112
44891.85091756389,1113
44891.73897080778,1114
44891.62728129543,1115
44891.51584801991,1116
44891.40466997939,1117
44891.29374617702,1118
44891.18307562097,1119
44891.072657324374,1120
44890.96249030525,1121
44890.85257358663,1122
44890.74290619637,1123
44890.633487167186,1124
44890.52431553665,1125
44890.41539034712,1126
44890.30671064571,1127
44890.19827548437,1128
44890.09008391973,1129
44889.98213501312,1130
44889.87442783054,1131
44889.76696144264,1132
44889.65973492473,1133
44889.55274735672,1134
44889.44599782303,1135
44889.33948541275,1136
44889.23320921935,1137
44889.1271683409,1138
44889.02136187995,1139
44888.91578894347,1140
44888.810448642864,1141
44888.70534009395,1142
44888.60046241691,1143
44888.49581473631,1144
44888.391396181025,1145
44888.287205884255,1146
44888.18324298349,1147
44888.07950662046,1148
44887.9759959412,1149
44887.872710095806,1150
44887.76964823878,1151
44887.66680952869,1152
44887.564193128186,1153
44887.46179820416,1154
44887.359623927565,1155
44887.25766947344,1156
44887.15593402086,1157
44887.05441675296,1158
44886.953116856894,1159
44886.852033523784,1160
44886.75116594882,1161
44886.65051333099,1162
44886.55007487333,1163
44886.449849782744,1164
44886.34983727003,1165
44886.250036549856,1166
44886.15044684072,1167
44886.05106736498,1168
44885.95189734874,1169
44885.85293602197,1170
44885.754182618315,1171
44885.65563637526,1172
44885.557296533894,1173
44885.45916233916,1174
44885.36123303954,1175
44885.26350788727,1176
44885.16598613819,1177
44885.06866705179,1178
44884.97154989114,1179
44884.87463392291,1180
44884.77791841734,1181
44884.68140264822,1182
44884.585085892846,1183
44884.48896743203,1184
44884.3930465501,1185
44884.29732253484,1186
44884.20179467747,1187
44884.10646227267,1188
44884.01132461854,1189
44883.91638101656,1190
44883.821630771556,1191
44883.72707319178,1192
44883.632707588826,1193
44883.538533277555,1194
44883.44454957619,1195
44883.35075580621,1196
44883.257151292375,1197
44883.16373536273,1198
44883.070507348544,1199
44882.97746658427,1200
44882.88461240761,1201
44882.79194415937,1202
44882.699461183714,1203
44882.60716282774,1204
44882.51504844178,1205
44882.423117379294,1206
44882.33136899686,1207
44882.23980265408,1208
44882.148417713644,1209
44882.05721354134,1210
44881.966189505925,1211
44881.87534497924,1212
44881.78467933608,1213
44881.69419195429,1214
44881.60388221461,1215
44881.513749500766,1216
44881.42379319946,1217
44881.33401270028,1218
44881.244407395745,1219
44881.15497668125,1220
44881.06571995508,1221
44880.97663661839,1222
44880.88772607515,1223
44880.798987732196,1224
44880.710420999196,1225
44880.62202528858,1226
44880.533800015604,1227
44880.44574459828,1228
44880.35785845734,1229
44880.27014101631,1230
44880.182591701494,1231
44880.09520994181,1232
44880.00799516888,1233
44879.92094681709,1234
44879.83406432349,1235
44879.74734712772,1236
44879.66079467209,1237
44879.574406401596,1238
44879.48818176376,1239
44879.40212020879,1240
44879.31622118942,1241
44879.230484161,1242
44879.14490858145,1243
44879.05949391116,1244
44878.97423961316,1245
44878.88914515294,1246
44878.804209998474,1247
44878.719433620325,1248
44878.634815491416,1249
44878.55035508722,1250
44878.466051885676,1251
44878.3819053671,1252
44878.2979150143,1253
44878.21408031246,1254
44878.130400749156,1255
44878.04687581443,1256
44877.96350500061,1257
44877.88028780248,1258
44877.79722371706,1259
44877.71431224387,1260
44877.63155288463,1261
44877.54894514339,1262
44877.466488526596,1263
44877.38418254291,1264
44877.30202670324,1265
44877.220020520894,1266
44877.13816351126,1267
44877.05645519217,1268
44876.97489508352,1269
44876.89348270749,1270
44876.812217588515,1271
44876.731099253164,1272
44876.650127230205,1273
44876.56930105063,1274
44876.48862024752,1275
44876.408084356146,1276
44876.327692913954,1277
44876.24744546044,1278
44876.16734153733,1279
44876.08738068832,1280
44876.007562459316,1281
44875.92788639826,1282
44875.84835205521,1283
44875.76895898221,1284
44875.68970673343,1285
44875.61059486508,1286
44875.53162293532,1287
44875.45279050448,1288
44875.37409713472,1289
44875.29554239033,1290
44875.217125837575,1291
44875.13884704468,1292
44875.060705581796,1293
44874.9827010211,1294
44874.9048329367,1295
44874.827100904615,1296
44874.74950450285,1297
44874.67204331126,1298
44874.59471691162,1299
44874.51752488768,1300
44874.44046682498,1301
44874.363542310995,1302
44874.28675093507,1303
44874.2100922884,1304
44874.13356596401,1305
44874.05717155675,1306
44873.980908663405,1307
44873.904776882475,1308
44873.8287758143,1309
44873.752905061,1310
44873.677164226574,1311
44873.601552916705,1312
44873.52607073894,1313
44873.450717302505,1314
44873.37549221843,1315
44873.30039509949,1316
44873.22542556019,1317
44873.15058321676,1318
44873.07586768716,1319
44873.00127859108,1320
44872.92681554985,1321
44872.85247818656,1322
44872.77826612596,1323
44872.70417899448,1324
44872.6302164202,1325
44872.55637803287,1326
44872.4826634639,1327
44872.40907234634,1328
44872.33560431487,1329
44872.262259005794,1330
44872.189036057025,1331
44872.115935108086,1332
44872.04295580008,1333
44871.97009777577,1334
44871.89736067946,1335
44871.82474415703,1336
44871.75224785588,1337
44871.67987142509,1338
44871.607614515146,1339
44871.5354767782,1340
44871.46345786785,1341
44871.391557439274,1342
44871.31977514917,1343
44871.24811065571,1344
44871.176563618625,1345
44871.10513369907,1346
44871.033820559765,1347
44870.96262386485,1348
44870.891543279984,1349
44870.82057847225,1350
44870.74972911022,1351
44870.67899486391,1352
44870.608375404765,1353
44870.53787040572,1354
44870.46747954108,1355
44870.39720248656,1356
44870.327038919306,1357
44870.25698851795,1358
44870.18705096241,1359
44870.11722593404,1360
44870.04751311561,1361
